1620193500,54731.58,54731.58,54425.22,54687.32,7.188757,1.62019E+12,392257.2836,327,3.594181,196059.5053,0
1620194400,54706.74,54719.06,54524.18,54576.87,4.072863,1.6202E+12,222446.9337,182,1.334218,72867.89634,0
1620195300,54576.58,54586.15,54071.36,54323.85,10.249344,1.6202E+12,556155.1498,399,4.206704,228225.2914,0
1620196200,54308.63,54308.63,53931.37,54021.02,10.347805,1.6202E+12,559387.506,367,5.081184,274701.6063,0
1620197100,54035.51,54442.34,54035.51,54438.29,10.922058,1.6202E+12,592190.9297,342,6.110638,331236.0851,0
1620198000,54431.66,54474.11,54319.93,54474.11,4.238577,1.6202E+12,230614.3923,164,2.456635,133631.1964,0
1620198900,54467.53,54571.33,54446.23,54534.44,2.147887,1.6202E+12,117070.0218,87,1.297821,70731.6581,0
1620199800,54526.72,54750,54523.6,54750,1.724099,1.6202E+12,94146.51223,88,0.793686,43331.76521,0
1620200700,54745.75,55026.5,54704.63,54829.51,4.982167,1.6202E+12,273390.5974,155,1.865108,102368.8111,0
1620201600,54861.72,54966.2,54706.8,54723.59,5.281671,1.6202E+12,289737.3049,204,2.286514,125427.7574,0
1620202500,54720,55222.22,54720,55222.22,5.113689,1.6202E+12,281299.8763,187,3.047489,167576.7624,0
1620203400,55231.13,55320.53,55127.99,55279.58,5.114694,1.6202E+12,282324.3165,205,1.364594,75360.17141,0
1620204300,55303.33,55539.53,55303.33,55435.62,8.205985,1.62021E+12,454829.6971,318,4.658205,258184.4272,0
1620205200,55433.96,55471.99,55232.76,55245.92,3.497646,1.62021E+12,193561.5549,180,1.256412,69533.25222,0
1620206100,55265.67,55331.05,55081.46,55118.42,4.524578,1.62021E+12,249966.3458,150,2.234955,123448.2741,0
1620207000,55146.56,55398.97,55146.56,55243.77,4.579374,1.62021E+12,253243.7959,166,2.10199,116225.3658,0
1620207900,55243.77,55383.64,55222.23,55364.83,4.876028,1.62021E+12,269680.8386,168,1.274198,70475.58604,0
1620208800,55364.83,55468.89,55214.54,55224.24,4.198732,1.62021E+12,232220.2513,214,2.437279,134815.7659,0
1620209700,55243.53,55323.52,55076.38,55227.05,8.280401,1.62021E+12,456939.8732,231,3.978313,219592.3441,0
1620210600,55219.22,55484.87,55219.22,55318.89,7.184601,1.62021E+12,397764.0602,227,4.044773,223926.4278,0
1620211500,55306.83,55791.45,55216.44,55631.3,7.169953,1.62021E+12,398745.2383,339,3.88095,215747.4925,0
1620212400,55654.5,55661.41,55290.08,55372.42,8.275095,1.62021E+12,458750.7259,283,3.416957,189282.5879,0
1620213300,55354.22,55433.75,55162.95,55222.69,4.467352,1.62021E+12,247076.1821,198,1.689759,93383.83306,0
1620214200,55215.23,55308.34,55157.74,55228.23,2.371337,1.62022E+12,130934.2104,103,0.697122,38498.01918,0
1620215100,55206.25,55283.99,55022.76,55104.72,6.251757,1.62022E+12,344899.9242,179,2.487017,137276.3941,0
1620216000,55118.36,55332.8,55057.74,55264.76,3.000553,1.62022E+12,165611.8791,144,1.462891,80700.40078,0
1620216900,55323.51,55755.3,55320.58,55461,12.736299,1.62022E+12,707637.103,397,5.718625,317736.1965,0
1620217800,55446.16,55556.54,55288.19,55357.24,11.157713,1.62022E+12,617762.1108,326,6.358712,352021.8062,0
1620218700,55338.92,55639.31,55309.31,55561.05,3.705643,1.62022E+12,205538.9277,165,1.619951,89890.18155,0
1620219600,55559.75,55741.18,55543.19,55573.77,9.427422,1.62022E+12,524641.5009,293,4.652781,258894.3373,0
1620220500,55573.28,56014,55545.59,55776.46,11.432175,1.62022E+12,638157.1522,401,6.585014,367601.023,0
